file_id,entity_id,entity_type,raw_layer,length,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,aspect_ratio,center_x,center_y,start_x,start_y,end_x,end_y,radius,start_angle,end_angle,n_vertices,is_closed,text_content,is_geometric
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__276,LINE,WALL,33.0,43216.2935619625,12301.18253401779,43249.2935619625,12301.18253401779,33.0,0.0,,43232.7935619625,12301.18253401779,43216.2935619625,12301.18253401779,43249.2935619625,12301.18253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__277,LINE,WALL,22.000000000021828,43297.29356196249,12301.18253401778,43319.29356196251,12301.18253401779,22.000000000021828,9.094947017729282e-12,,43308.293561962506,12301.182534017786,43297.29356196249,12301.18253401779,43319.29356196251,12301.18253401778,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__278,LINE,WALL,32.99999999997817,43355.29356196251,12301.18253401778,43388.29356196249,12301.18253401778,32.99999999997817,0.0,,43371.793561962506,12301.18253401778,43355.29356196251,12301.18253401778,43388.29356196249,12301.18253401778,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__279,LINE,WALL,9.0,43388.29356196249,12301.18253401779,43388.29356196249,12310.18253401779,0.0,9.0,0.0,43388.29356196249,12305.68253401779,43388.29356196249,12310.18253401779,43388.29356196249,12301.18253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__280,LINE,WINDOW,36.0,43319.29356196251,12310.18253401779,43355.29356196251,12310.18253401779,36.0,0.0,,43337.29356196251,12310.18253401779,43355.29356196251,12310.18253401779,43319.29356196251,12310.18253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__281,LINE,WINDOW,36.0,43319.29356196251,12306.43253401779,43355.29356196251,12306.43253401779,36.0,0.0,,43337.29356196251,12306.43253401779,43355.29356196251,12306.43253401779,43319.29356196251,12306.43253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__282,LINE,WINDOW,36.0,43319.29356196251,12301.18253401779,43355.29356196251,12301.18253401779,36.0,0.0,,43337.29356196251,12301.18253401779,43355.29356196251,12301.18253401779,43319.29356196251,12301.18253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__283,LINE,WINDOW,36.0,43319.29356196251,12304.93253401779,43355.29356196251,12304.93253401779,36.0,0.0,,43337.29356196251,12304.93253401779,43355.29356196251,12304.93253401779,43319.29356196251,12304.93253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__284,LINE,WALL,9.0,43319.29356196251,12301.18253401779,43319.29356196251,12310.18253401779,0.0,9.0,0.0,43319.29356196251,12305.68253401779,43319.29356196251,12310.18253401779,43319.29356196251,12301.18253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__285,LINE,WALL,9.0,43355.29356196251,12301.18253401779,43355.29356196251,12310.18253401779,0.0,9.0,0.0,43355.29356196251,12305.68253401779,43355.29356196251,12310.18253401779,43355.29356196251,12301.18253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__286,LINE,WALL,9.0,43355.29356196251,12301.18253401779,43355.29356196251,12310.18253401779,0.0,9.0,0.0,43355.29356196251,12305.68253401779,43355.29356196251,12310.18253401779,43355.29356196251,12301.18253401779,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__287,LINE,stair-steps,36.0,43643.29356196252,12301.18253401776,43679.29356196252,12301.18253401776,36.0,0.0,,43661.29356196252,12301.18253401776,43643.29356196252,12301.18253401776,43679.29356196252,12301.18253401776,,,,,,,True
